word,valence,arousal,dominance,Publication,Political Compass/Theme
excuse,0.3925233645043235,0.5248713551230548,0.5145631067975304,Moonbug Kid,Education
friend,0.9252336449030482,0.4631217839321072,0.718446601962956,Moonbug Kid,Education
visit,0.7009345794720062,0.5999394611526514,0.6116504854962768,Moonbug Kid,Education
orange,0.6261682243750546,0.4183230753332463,0.5339805824790272,Moonbug Kid,Education
farm,0.7383177570905756,0.2161234991683167,0.6699029126863982,Moonbug Kid,Education
sink,0.4299065421228928,0.5042881646231564,0.3689320388222264,Moonbug Kid,Education
float,0.7102803739116953,0.1955403086684182,0.5533980583061551,Moonbug Kid,Education
fruit,0.8411214953664075,0.1749571183228937,0.6504854368592704,Moonbug Kid,Education
learn,0.775700934568958,0.3739279588442109,0.6041822254955516,Moonbug Kid,Education
ride,0.8481308411611276,0.5866209263140025,0.6328883495274649,Moonbug Kid,Education
bike,0.6904205607799261,0.4586192109813093,0.7694174757543123,Moonbug Kid,Education
big,0.6553738318063258,0.7512864493869469,0.7087378640493919,Moonbug Kid,Education
red,0.6542056075539348,0.7512864493869469,0.5533980583061551,Moonbug Kid,Education
truck,0.6261682243750546,0.4586192109813093,0.5048543688839664,Moonbug Kid,Education
vegetable,0.7196261682111974,0.3190394510503134,0.6310679611777735,Moonbug Kid,Education
ten,0.7254672897535265,0.6816668348331332,0.7057038835151168,Moonbug Kid,Education
little,0.551401869137916,0.4013722127411596,0.3009708737185408,Moonbug Kid,Education
star,0.8598130841055986,0.3428387649982825,0.6783980582697473,Moonbug Kid,Education
wish,0.8306074766743273,0.6072041166595271,0.6504854368592704,Moonbug Kid,Education
race,0.6261682243750546,0.6708833619501918,0.6419902912759213,Moonbug Kid,Education
illusion,0.5765186916157251,0.5358061749699938,0.3009708737185408,Dan Rhoades,Entertainment
red,0.6542056075539348,0.7512864493869469,0.5533980583061551,Dan Rhoades,Entertainment
carpet,0.453855140208124,0.2675814751093151,0.4951456311160334,Dan Rhoades,Entertainment
magic,0.8919392523781279,0.817879124197687,0.4053398058160524,Dan Rhoades,Entertainment
magic,0.8919392523781279,0.817879124197687,0.4053398058160524,Dan Rhoades,Entertainment
special,0.795560747700727,0.6483704975049501,0.7694174757543123,Dan Rhoades,Entertainment
effect,0.5414719626421248,0.5248713551230548,0.7281553398765199,Dan Rhoades,Entertainment
magic,0.8919392523781279,0.817879124197687,0.4053398058160524,Dan Rhoades,Entertainment
battle,0.3837616822609234,0.9365351629597898,0.4563106796074087,Dan Rhoades,Entertainment
magic,0.8919392523781279,0.817879124197687,0.4053398058160524,Dan Rhoades,Entertainment
magic,0.8919392523781279,0.817879124197687,0.4053398058160524,Dan Rhoades,Entertainment
trick,0.5064252336685245,0.5145797598731056,0.2718446601234801,Dan Rhoades,Entertainment
come,0.6641355140497259,0.4939965695275811,0.5600728155398128,Britain's Got Talent,Entertainment
play,0.8411214953664075,0.7821612349824207,0.8349514563431991,Britain's Got Talent,Entertainment
call,0.551401869137916,0.6483704975049501,0.4660194175209728,Britain's Got Talent,Entertainment
short,0.5327102803987247,0.4837049742776318,0.4757281552889056,Britain's Got Talent,Entertainment
golden,0.7167056075101264,0.6226415094572639,0.6504854368592704,Britain's Got Talent,Entertainment
wow,0.7553600879792224,0.8644939966732668,0.6213592232642096,Britain's Got Talent,Entertainment
kid,0.7289719626508865,0.4219554030866842,0.563106796074088,Britain's Got Talent,Entertainment
mad,0.3177570094073718,0.6689536878504747,0.2330097087604864,Britain's Got Talent,Entertainment
skill,0.8317757009267185,0.5763293310640533,0.7572815534715807,Britain's Got Talent,Entertainment
short,0.5327102803987247,0.4837049742776318,0.4757281552889056,Britain's Got Talent,Entertainment
leaf,0.6168224299353654,0.2572898798593659,0.6310679611777735,Britain's Got Talent,Entertainment
unexpected,0.4766355140409642,0.8644939966732668,0.3106796116321048,Britain's Got Talent,Entertainment
surprise,0.7663551402694558,0.8130360205778945,0.4781553398037043,Britain's Got Talent,Entertainment
pull,0.4859813084806534,0.6033447684600929,0.5418689320428999,Britain's Got Talent,Entertainment
heart,0.7306212205014307,0.5866209263140025,0.718446601962956,Britain's Got Talent,Entertainment
string,0.5420560748384138,0.3704974271456858,0.5436893203925912,Britain's Got Talent,Entertainment
short,0.5327102803987247,0.4837049742776318,0.4757281552889056,Britain's Got Talent,Entertainment
show,0.786799065457327,0.5454545454685794,0.6504854368592704,Britain's Got Talent,Entertainment
comedy,0.9252336449030482,0.6792452831004239,0.6990291262814591,Britain's Got Talent,Entertainment
limit,0.4112149532435147,0.5351629502186303,0.291262135950608,Britain's Got Talent,Entertainment
forget,0.3925233645043235,0.5145797598731056,0.2427184465284193,Britain's Got Talent,Entertainment
name,0.570093458017294,0.4837049742776318,0.6116504854962768,Britain's Got Talent,Entertainment
voice,0.682242990732815,0.5145797598731056,0.7572815534715807,Britain's Got Talent,Entertainment
short,0.5327102803987247,0.4837049742776318,0.4757281552889056,Britain's Got Talent,Entertainment
ultimate,0.7009345794720062,0.7615780446368962,0.4951456311160334,DaveHax,Lifestyle/How-To
chocolate,0.8568925234045276,0.690180102947363,0.6601941747728344,DaveHax,Lifestyle/How-To
surprise,0.7663551402694558,0.8130360205778945,0.4781553398037043,DaveHax,Lifestyle/How-To
cheap,0.6355140186745567,0.4219554030866842,0.5339805824790272,DaveHax,Lifestyle/How-To
phone,0.6355140186745567,0.5999394611526514,0.5242718447110942,DaveHax,Lifestyle/How-To
gadget,0.7383177570905756,0.4837049742776318,0.6699029126863982,DaveHax,Lifestyle/How-To
actually,0.6261682243750546,0.4425385934322087,0.7087378640493919,DaveHax,Lifestyle/How-To
work,0.560747663577605,0.4818888104009129,0.3786407767357903,DaveHax,Lifestyle/How-To
kitchen,0.6728971962931259,0.5042881646231564,0.6990291262814591,DaveHax,Lifestyle/How-To
gadget,0.7383177570905756,0.4837049742776318,0.6699029126863982,DaveHax,Lifestyle/How-To
good,0.7570093458297666,0.2270583190152557,0.8349514563431991,DaveHax,Lifestyle/How-To
wait,0.4392523364223949,0.5454545454685794,0.3592233009086624,DaveHax,Lifestyle/How-To
egg,0.5574491478765162,0.3602058318957365,0.5242718447110942,DaveHax,Lifestyle/How-To
genius,0.795560747700727,0.5454545454685794,0.718446601962956,DaveHax,Lifestyle/How-To
hot,0.570093458017294,0.7924528302323699,0.5054611650490739,DaveHax,Lifestyle/How-To
dog,0.8130841121875272,0.4364847139460616,0.5242718447110942,DaveHax,Lifestyle/How-To
gadget,0.7383177570905756,0.4837049742776318,0.6699029126863982,DaveHax,Lifestyle/How-To
make,0.6728971962931259,0.4734133790276825,0.7603155340058558,DaveHax,Lifestyle/How-To
easy,0.7476635513900777,0.2984562607047889,0.7864077670666414,DaveHax,Lifestyle/How-To
simple,0.682242990732815,0.2058319039183674,0.8252427184296351,DaveHax,Lifestyle/How-To
trick,0.5064252336685245,0.5145797598731056,0.2718446601234801,DaveHax,Lifestyle/How-To
amaze,0.7476635513900777,0.7409948542913716,0.6116504854962768,DaveHax,Lifestyle/How-To
friend,0.9252336449030482,0.4631217839321072,0.718446601962956,DaveHax,Lifestyle/How-To
ring,0.6466121495629258,0.7204116637914731,0.6310679611777735,DaveHax,Lifestyle/How-To
finger,0.5420560748384138,0.5647512864657506,0.4660194175209728,DaveHax,Lifestyle/How-To
try,0.7079439252667263,0.5866209263140025,0.8155339806617022,DaveHax,Lifestyle/How-To
perfect,0.7850467290086469,0.4734133790276825,0.86407766993826,Tool Tips,Lifestyle/How-To
tool,0.6168224299353654,0.5042881646231564,0.7766990291530775,Tool Tips,Lifestyle/How-To
tool,0.6168224299353654,0.5042881646231564,0.7766990291530775,Tool Tips,Lifestyle/How-To
wheel,0.6542056075539348,0.4322469983366334,0.5825242719012159,Tool Tips,Lifestyle/How-To
staple,0.5420560748384138,0.3704974271456858,0.4951456311160334,Tool Tips,Lifestyle/How-To
pin,0.4859813084806534,0.3704974271456858,0.4563106796074087,Tool Tips,Lifestyle/How-To
smooth,0.7476635513900777,0.3190394510503134,0.7087378640493919,Tool Tips,Lifestyle/How-To
wood,0.6915887850323172,0.4013722127411596,0.6310679611777735,Tool Tips,Lifestyle/How-To
joint,0.5171339564260343,0.3235420240011114,0.6055825242820954,Tool Tips,Lifestyle/How-To
staple,0.5420560748384138,0.3704974271456858,0.4951456311160334,Tool Tips,Lifestyle/How-To
pin,0.4859813084806534,0.3704974271456858,0.4563106796074087,Tool Tips,Lifestyle/How-To
bored,0.2616822430496113,0.2367066895138413,0.4757281552889056,Tool Tips,Lifestyle/How-To
work,0.560747663577605,0.4818888104009129,0.3786407767357903,Tool Tips,Lifestyle/How-To
perfect,0.7850467290086469,0.4734133790276825,0.86407766993826,Tool Tips,Lifestyle/How-To
craft,0.6074766354956764,0.3910806174912104,0.7669902912395136,Tool Tips,Lifestyle/How-To
trick,0.5064252336685245,0.5145797598731056,0.2718446601234801,Tool Tips,Lifestyle/How-To
perfect,0.7850467290086469,0.4734133790276825,0.86407766993826,Tool Tips,Lifestyle/How-To
tip,0.6728971962931259,0.6174957119094763,0.4466019416938448,Tool Tips,Lifestyle/How-To
reaction,0.5887850467564852,0.6586620926005254,0.5236650485459868,No Copyright Sounds,Music
bad,0.2990654205279937,0.6816668348331332,0.3592233009086624,No Copyright Sounds,Music
habit,0.5404984424551634,0.265651801009598,0.5327669902944433,No Copyright Sounds,Music
version,0.5940420561025253,0.4219554030866842,0.6116504854962768,No Copyright Sounds,Music
release,0.7102803739116953,0.5454545454685794,0.7281553398765199,No Copyright Sounds,Music
magic,0.8919392523781279,0.817879124197687,0.4053398058160524,No Copyright Sounds,Music
wrong,0.336448598146563,0.6998284734459485,0.3300970873136016,No Copyright Sounds,Music
king,0.5327102803987247,0.6544243769910972,0.6310679611777735,No Copyright Sounds,Music
paper,0.6448598131142457,0.2753001715081836,0.5825242719012159,No Copyright Sounds,Music
wall,0.3925233645043235,0.2058319039183674,0.4368932039259119,No Copyright Sounds,Music
release,0.7102803739116953,0.5454545454685794,0.7281553398765199,No Copyright Sounds,Music
rate,0.5981308411961743,0.4631217839321072,0.5436893203925912,No Copyright Sounds,Music
music,0.8691588785452877,0.5763293310640533,0.7475728155580167,Coldplay,Music
sphere,0.5327102803987247,0.411663807836735,0.563106796074088,Coldplay,Music
live,0.6261682243750546,0.6419382504544351,0.8058252427481383,Coldplay,Music
river,0.794392523448336,0.2881646654548397,0.4757281552889056,Coldplay,Music
plate,0.551401869137916,0.3235420240011114,0.6407766990913374,Coldplay,Music
worldwide,0.7663551402694558,0.5454545454685794,0.6893203883678951,Coldplay,Music
sky,0.8043224299441272,0.3602058318957365,0.5691747572882694,Coldplay,Music
star,0.8598130841055986,0.3428387649982825,0.6783980582697473,Coldplay,Music
live,0.6261682243750546,0.6419382504544351,0.8058252427481383,Coldplay,Music
river,0.794392523448336,0.2881646654548397,0.4757281552889056,Coldplay,Music
plate,0.551401869137916,0.3235420240011114,0.6407766990913374,Coldplay,Music
thank,0.8130841121875272,0.4631217839321072,0.7864077670666414,Coldplay,Music
love,0.9719626168211196,0.7577186964374619,0.6844660194839287,Coldplay,Music
wait,0.4392523364223949,0.5454545454685794,0.3592233009086624,Coldplay,Music
come,0.6641355140497259,0.4939965695275811,0.5600728155398128,Coldplay,Music
back,0.4626168224515241,0.3704974271456858,0.5145631067975304,Coldplay,Music
ticket,0.5794392523167962,0.4322469983366334,0.4508495145583348,Coldplay,Music
sale,0.775700934568958,0.7204116637914731,0.5048543688839664,Coldplay,Music
thank,0.8130841121875272,0.4631217839321072,0.7864077670666414,Coldplay,Music
legendary,0.8504672898060965,0.7287735849417052,0.7281553398765199,Coldplay,Music
night,0.775700934568958,0.3499142366457873,0.6504854368592704,Coldplay,Music
music,0.8691588785452877,0.5763293310640533,0.7475728155580167,Coldplay,Music
sphere,0.5327102803987247,0.411663807836735,0.563106796074088,Coldplay,Music
live,0.6261682243750546,0.6419382504544351,0.8058252427481383,Coldplay,Music
river,0.794392523448336,0.2881646654548397,0.4757281552889056,Coldplay,Music
plate,0.551401869137916,0.3235420240011114,0.6407766990913374,Coldplay,Music
official,0.6261682243750546,0.5454545454685794,0.4599514563067914,Coldplay,Music
trailer,0.6728971962931259,0.4219554030866842,0.5533980583061551,Coldplay,Music
debt,0.08411214953664076,0.7204116637914731,0.1262135921481761,The Two Preachers,Non-Profit & Charity
slave,0.08878504668639181,0.6174957119094763,0.07766990287161844,The Two Preachers,Non-Profit & Charity
mission,0.6168224299353654,0.6483704975049501,0.7378640776444527,The Two Preachers,Non-Profit & Charity
debt,0.08411214953664076,0.7204116637914731,0.1262135921481761,The Two Preachers,Non-Profit & Charity
wildfire,0.1962616822521618,0.7204116637914731,0.1553398057432369,The Two Preachers,Non-Profit & Charity
control,0.5046728972198444,0.5969125214095777,0.5145631067975304,The Two Preachers,Non-Profit & Charity
march,0.663551401853437,0.4837049742776318,0.5236650485459868,The Two Preachers,Non-Profit & Charity
episode,0.4859813084806534,0.3621355059954536,0.5242718447110942,The Two Preachers,Non-Profit & Charity
worldwide,0.7663551402694558,0.5454545454685794,0.6893203883678951,The Two Preachers,Non-Profit & Charity
natural,0.8218457944309273,0.4728079911716921,0.7572815534715807,The Two Preachers,Non-Profit & Charity
event,0.7102803739116953,0.4631217839321072,0.5922330096691487,The Two Preachers,Non-Profit & Charity
cyclone,0.3084112149676828,0.8336192110777929,0.1844660193382977,The Two Preachers,Non-Profit & Charity
cause,0.5140186916595335,0.58177782269421,0.572815533987652,The Two Preachers,Non-Profit & Charity
major,0.551401869137916,0.7191252144431196,0.6213592232642096,The Two Preachers,Non-Profit & Charity
march,0.663551401853437,0.4837049742776318,0.5236650485459868,The Two Preachers,Non-Profit & Charity
god,0.5794392523167962,0.3704974271456858,0.5048543688839664,The Two Preachers,Non-Profit & Charity
set,0.5046728972198444,0.3910806174912104,0.6019417475827127,The Two Preachers,Non-Profit & Charity
free,1.0,0.6174957119094763,0.8737864078518238,The Two Preachers,Non-Profit & Charity
debt,0.08411214953664076,0.7204116637914731,0.1262135921481761,The Two Preachers,Non-Profit & Charity
slave,0.08878504668639181,0.6174957119094763,0.07766990287161844,The Two Preachers,Non-Profit & Charity
family,0.8224299066272163,0.3093532438107285,0.4854368932024695,The Two Preachers,Non-Profit & Charity
mission,0.6168224299353654,0.6483704975049501,0.7378640776444527,The Two Preachers,Non-Profit & Charity
new,0.7692757009705269,0.4939965695275811,0.5825242719012159,The Two Preachers,Non-Profit & Charity
event,0.7102803739116953,0.4631217839321072,0.5922330096691487,The Two Preachers,Non-Profit & Charity
part,0.4953271027801554,0.2984562607047889,0.5048543688839664,The Two Preachers,Non-Profit & Charity
event,0.7102803739116953,0.4631217839321072,0.5922330096691487,The Two Preachers,Non-Profit & Charity
part,0.4953271027801554,0.2984562607047889,0.5048543688839664,The Two Preachers,Non-Profit & Charity
tomato,0.6915887850323172,0.3814322469926248,0.6213592232642096,The Two Preachers,Non-Profit & Charity
live,0.6261682243750546,0.6419382504544351,0.8058252427481383,The Two Preachers,Non-Profit & Charity
tv,0.7663551402694558,0.4219554030866842,0.4466019416938448,The Two Preachers,Non-Profit & Charity
meat,0.7196261682111974,0.4631217839321072,0.6601941747728344,The Two Preachers,Non-Profit & Charity
truth,0.7383177570905756,0.6998284734459485,0.6893203883678951,The Two Preachers,Non-Profit & Charity
go,0.7476635513900777,0.5969125214095777,0.8446601942567631,The Two Preachers,Non-Profit & Charity
spot,0.448598130862084,0.4939965695275811,0.5145631067975304,The Two Preachers,Non-Profit & Charity
breakfast,0.8504672898060965,0.5660377358141041,0.7766990291530775,The Two Preachers,Non-Profit & Charity
think,0.7383177570905756,0.6362627383782821,0.8252427184296351,The Two Preachers,Non-Profit & Charity
patriot,0.5233644859590357,0.5936963979615073,0.4781553398037043,The Two Preachers,Non-Profit & Charity
take,0.5327102803987247,0.5248713551230548,0.6407766990913374,The Two Preachers,Non-Profit & Charity
one,0.5981308411961743,0.4631217839321072,0.7087378640493919,The Two Preachers,Non-Profit & Charity
regret,0.2056074766918508,0.7512864493869469,0.2135922329333585,The Two Preachers,Non-Profit & Charity
two,0.5420560748384138,0.2945969125053547,0.5054611650490739,The Two Preachers,Non-Profit & Charity
year,0.4672897196012751,0.3704974271456858,0.4690533980552479,The Two Preachers,Non-Profit & Charity
go,0.7476635513900777,0.5969125214095777,0.8446601942567631,The Two Preachers,Non-Profit & Charity
student,0.5986805937195645,0.5042881646231564,0.4757281552889056,The Two Preachers,Non-Profit & Charity
shock,0.3750000000175233,0.7101200686958977,0.3980582524172872,The Two Preachers,Non-Profit & Charity
end,0.4205607476832037,0.6998284734459485,0.6796116504543313,The Two Preachers,Non-Profit & Charity
campus,0.5140186916595335,0.452830188682158,0.5825242719012159,The Two Preachers,Non-Profit & Charity
debate,0.5046728972198444,0.6907476542167279,0.6893203883678951,The Two Preachers,Non-Profit & Charity
uncomfortable,0.2429906541702332,0.7512864493869469,0.2330097087604864,The Two Preachers,Non-Profit & Charity
fisherman,0.560747663577605,0.2469982847637905,0.4563106796074087,The Two Preachers,Non-Profit & Charity
take,0.5327102803987247,0.5248713551230548,0.6407766990913374,The Two Preachers,Non-Profit & Charity
matt,0.551401869137916,0.2778730703592643,0.5825242719012159,The Two Preachers,Non-Profit & Charity
british,0.6290887850761255,0.555102915967165,0.4872572815521609,The Two Preachers,Non-Profit & Charity
culture,0.7663551402694558,0.5692043805657706,0.4697535473757042,The Two Preachers,Non-Profit & Charity
bird,0.7196261682111974,0.4219554030866842,0.5782766990367258,The Two Preachers,Non-Profit & Charity
flu,0.2336448598707311,0.6816668348331332,0.2135922329333585,The Two Preachers,Non-Profit & Charity
cancel,0.3925233645043235,0.3717838764940392,0.4690533980552479,The Two Preachers,Non-Profit & Charity
christmas,0.8418720932636389,0.7815558471264303,0.6116504854962768,The Two Preachers,Non-Profit & Charity
